type,start_x,start_y,end_x,end_y
ground,11600,2000,11650,2050
ground,11650,2000,11700,2050
ground,11700,2000,11750,2050
ground,11750,2000,11800,2050
ground,11800,2000,11850,2050
ground,11850,2000,11900,2050
ground,11900,2000,11950,2050
ground,11950,2000,12000,2050
ground,12000,2000,12050,2050
ground,12050,2000,12100,2050
ground,12100,2000,12150,2050
ground,12150,2000,12200,2050
ground,12200,2000,12250,2050
ground,12250,2000,12300,2050
ground,12300,2000,12350,2050
ground,12350,2000,12400,2050
ground,12400,2000,12450,2050
ground,12450,2000,12500,2050
ground,12500,2000,12550,2050
ground,12550,2000,12600,2050
ground,12600,2000,12650,2050
ground,12650,2000,12700,2050
ground,12700,2000,12750,2050
ground,12750,2000,12800,2050
ground,350,2050,400,2100
ground,400,2050,450,2100
ground,450,2050,500,2100
ground,500,2050,550,2100
ground,550,2050,600,2100
ground,600,2050,650,2100
ground,650,2050,700,2100
ground,700,2050,750,2100
ground,750,2050,800,2100
ground,800,2050,850,2100
ground,850,2050,900,2100
ground,1350,2050,1400,2100
ground,1400,2050,1450,2100
ground,1450,2050,1500,2100
ground,1500,2050,1550,2100
ground,1550,2050,1600,2100
ground,1600,2050,1650,2100
ground,1650,2050,1700,2100
ground,1700,2050,1750,2100
ground,1750,2050,1800,2100
ground,1800,2050,1850,2100
ground,1850,2050,1900,2100
ground,3000,2050,3050,2100
ground,3050,2050,3100,2100
ground,3100,2050,3150,2100
ground,3150,2050,3200,2100
ground,3200,2050,3250,2100
ground,3250,2050,3300,2100
ground,3300,2050,3350,2100
ground,3350,2050,3400,2100
ground,3400,2050,3450,2100
ground,3450,2050,3500,2100
ground,3500,2050,3550,2100
ground,3550,2050,3600,2100
ground,3600,2050,3650,2100
ground,3650,2050,3700,2100
ground,3700,2050,3750,2100
ground,3750,2050,3800,2100
ground,3800,2050,3850,2100
ground,3850,2050,3900,2100
ground,3900,2050,3950,2100
ground,3950,2050,4000,2100
ground,4000,2050,4050,2100
ground,4050,2050,4100,2100
ground,4100,2050,4150,2100
ground,4150,2050,4200,2100
ground,4200,2050,4250,2100
ground,4250,2050,4300,2100
ground,4300,2050,4350,2100
ground,4350,2050,4400,2100
ground,4400,2050,4450,2100
ground,4450,2050,4500,2100
ground,4500,2050,4550,2100
ground,4550,2050,4600,2100
ground,4600,2050,4650,2100
ground,4650,2050,4700,2100
ground,4700,2050,4750,2100
ground,4750,2050,4800,2100
ground,4800,2050,4850,2100
ground,4850,2050,4900,2100
ground,4900,2050,4950,2100
ground,4950,2050,5000,2100
ground,5000,2050,5050,2100
ground,5050,2050,5100,2100
ground,5100,2050,5150,2100
ground,5150,2050,5200,2100
ground,5200,2050,5250,2100
ground,5250,2050,5300,2100
ground,5300,2050,5350,2100
ground,5350,2050,5400,2100
ground,5400,2050,5450,2100
ground,5450,2050,5500,2100
ground,5500,2050,5550,2100
ground,5550,2050,5600,2100
ground,5600,2050,5650,2100
ground,5650,2050,5700,2100
ground,5700,2050,5750,2100
ground,5750,2050,5800,2100
ground,5800,2050,5850,2100
ground,5850,2050,5900,2100
ground,5900,2050,5950,2100
ground,5950,2050,6000,2100
ground,6000,2050,6050,2100
ground,6050,2050,6100,2100
ground,6100,2050,6150,2100
ground,6150,2050,6200,2100
ground,6200,2050,6250,2100
ground,6250,2050,6300,2100
ground,6300,2050,6350,2100
ground,6350,2050,6400,2100
ground,6400,2050,6450,2100
ground,6450,2050,6500,2100
ground,6500,2050,6550,2100
ground,6550,2050,6600,2100
ground,6600,2050,6650,2100
ground,6650,2050,6700,2100
ground,6700,2050,6750,2100
ground,6750,2050,6800,2100
ground,6800,2050,6850,2100
ground,6850,2050,6900,2100
ground,6900,2050,6950,2100
ground,6950,2050,7000,2100
ground,7000,2050,7050,2100
ground,7050,2050,7100,2100
ground,7100,2050,7150,2100
ground,7150,2050,7200,2100
ground,7200,2050,7250,2100
ground,7250,2050,7300,2100
ground,7300,2050,7350,2100
ground,7350,2050,7400,2100
ground,7400,2050,7450,2100
ground,7450,2050,7500,2100
ground,7500,2050,7550,2100
ground,7550,2050,7600,2100
ground,7600,2050,7650,2100
ground,7650,2050,7700,2100
ground,7700,2050,7750,2100
ground,7750,2050,7800,2100
ground,7800,2050,7850,2100
ground,7850,2050,7900,2100
ground,7900,2050,7950,2100
ground,7950,2050,8000,2100
ground,8000,2050,8050,2100
ground,8050,2050,8100,2100
ground,8100,2050,8150,2100
ground,8150,2050,8200,2100
ground,8200,2050,8250,2100
ground,8250,2050,8300,2100
ground,8300,2050,8350,2100
ground,8350,2050,8400,2100
ground,8400,2050,8450,2100
ground,8450,2050,8500,2100
ground,8500,2050,8550,2100
ground,8550,2050,8600,2100
ground,8600,2050,8650,2100
ground,8650,2050,8700,2100
ground,8700,2050,8750,2100
ground,8750,2050,8800,2100
ground,8800,2050,8850,2100
ground,8850,2050,8900,2100
ground,8900,2050,8950,2100
ground,8950,2050,9000,2100
ground,9000,2050,9050,2100
ground,9050,2050,9100,2100
ground,9100,2050,9150,2100
ground,9150,2050,9200,2100
ground,9200,2050,9250,2100
ground,9250,2050,9300,2100
ground,9300,2050,9350,2100
ground,9350,2050,9400,2100
ground,9400,2050,9450,2100
ground,9450,2050,9500,2100
ground,9500,2050,9550,2100
ground,9550,2050,9600,2100
ground,9600,2050,9650,2100
ground,9650,2050,9700,2100
ground,9700,2050,9750,2100
ground,9750,2050,9800,2100
ground,9800,2050,9850,2100
ground,9850,2050,9900,2100
ground,9900,2050,9950,2100
ground,9950,2050,10000,2100
ground,10000,2050,10050,2100
ground,10050,2050,10100,2100
ground,10100,2050,10150,2100
ground,10150,2050,10200,2100
ground,10200,2050,10250,2100
ground,10250,2050,10300,2100
ground,10300,2050,10350,2100
ground,10350,2050,10400,2100
ground,10400,2050,10450,2100
ground,10450,2050,10500,2100
ground,10500,2050,10550,2100
ground,10550,2050,10600,2100
ground,10600,2050,10650,2100
ground,10650,2050,10700,2100
ground,10700,2050,10750,2100
ground,10750,2050,10800,2100
ground,10800,2050,10850,2100
ground,10850,2050,10900,2100
ground,10900,2050,10950,2100
ground,10950,2050,11000,2100
ground,11000,2050,11050,2100
ground,11050,2050,11100,2100
ground,11100,2050,11150,2100
ground,11150,2050,11200,2100
ground,11200,2050,11250,2100
ground,11250,2050,11300,2100
ground,11300,2050,11350,2100
ground,11350,2050,11400,2100
ground,11400,2050,11450,2100
ground,11450,2050,11500,2100
ground,11500,2050,11550,2100
ground,11550,2050,11600,2100
ground,11600,2050,11650,2100
ground,11650,2050,11700,2100
ground,11700,2050,11750,2100
ground,11750,2050,11800,2100
ground,11800,2050,11850,2100
ground,11850,2050,11900,2100
ground,11900,2050,11950,2100
ground,11950,2050,12000,2100
ground,12000,2050,12050,2100
ground,12050,2050,12100,2100
ground,12100,2050,12150,2100
ground,12150,2050,12200,2100
ground,12200,2050,12250,2100
ground,12250,2050,12300,2100
ground,12300,2050,12350,2100
ground,12350,2050,12400,2100
ground,12400,2050,12450,2100
ground,12450,2050,12500,2100
ground,12500,2050,12550,2100
ground,12550,2050,12600,2100
ground,12600,2050,12650,2100
ground,12650,2050,12700,2100
ground,12700,2050,12750,2100
ground,12750,2050,12800,2100
ground,300,2100,350,2150
ground,350,2100,400,2150
ground,400,2100,450,2150
ground,450,2100,500,2150
ground,500,2100,550,2150
ground,550,2100,600,2150
ground,600,2100,650,2150
ground,650,2100,700,2150
ground,700,2100,750,2150
ground,750,2100,800,2150
ground,800,2100,850,2150
ground,850,2100,900,2150
ground,900,2100,950,2150
ground,950,2100,1000,2150
ground,1300,2100,1350,2150
ground,1350,2100,1400,2150
ground,1400,2100,1450,2150
ground,1450,2100,1500,2150
ground,1500,2100,1550,2150
ground,1550,2100,1600,2150
ground,1600,2100,1650,2150
ground,1650,2100,1700,2150
ground,1700,2100,1750,2150
ground,1750,2100,1800,2150
ground,1800,2100,1850,2150
ground,1850,2100,1900,2150
ground,1900,2100,1950,2150
ground,1950,2100,2000,2150
ground,2000,2100,2050,2150
ground,2050,2100,2100,2150
ground,2100,2100,2150,2150
ground,2150,2100,2200,2150
ground,2200,2100,2250,2150
ground,2250,2100,2300,2150
ground,2300,2100,2350,2150
ground,2350,2100,2400,2150
ground,2400,2100,2450,2150
ground,2450,2100,2500,2150
ground,2500,2100,2550,2150
ground,2550,2100,2600,2150
ground,2600,2100,2650,2150
ground,3000,2100,3050,2150
ground,3050,2100,3100,2150
ground,3100,2100,3150,2150
ground,3150,2100,3200,2150
ground,3200,2100,3250,2150
ground,3250,2100,3300,2150
ground,3300,2100,3350,2150
ground,3350,2100,3400,2150
ground,3400,2100,3450,2150
ground,3450,2100,3500,2150
ground,3500,2100,3550,2150
ground,3550,2100,3600,2150
ground,3600,2100,3650,2150
ground,3650,2100,3700,2150
ground,3700,2100,3750,2150
ground,3750,2100,3800,2150
ground,3800,2100,3850,2150
ground,3850,2100,3900,2150
ground,3900,2100,3950,2150
ground,3950,2100,4000,2150
ground,4000,2100,4050,2150
ground,4050,2100,4100,2150
ground,4100,2100,4150,2150
ground,4150,2100,4200,2150
ground,4200,2100,4250,2150
ground,4250,2100,4300,2150
ground,4300,2100,4350,2150
ground,4350,2100,4400,2150
ground,4400,2100,4450,2150
ground,4450,2100,4500,2150
ground,4500,2100,4550,2150
ground,4550,2100,4600,2150
ground,4600,2100,4650,2150
ground,4650,2100,4700,2150
ground,4700,2100,4750,2150
ground,4750,2100,4800,2150
ground,4800,2100,4850,2150
ground,4850,2100,4900,2150
ground,4900,2100,4950,2150
ground,4950,2100,5000,2150
ground,5000,2100,5050,2150
ground,5050,2100,5100,2150
ground,5100,2100,5150,2150
ground,5150,2100,5200,2150
ground,5200,2100,5250,2150
ground,5250,2100,5300,2150
ground,5300,2100,5350,2150
ground,5350,2100,5400,2150
ground,5400,2100,5450,2150
ground,5450,2100,5500,2150
ground,5500,2100,5550,2150
ground,5550,2100,5600,2150
ground,5600,2100,5650,2150
ground,5650,2100,5700,2150
ground,5700,2100,5750,2150
ground,5750,2100,5800,2150
ground,5800,2100,5850,2150
ground,5850,2100,5900,2150
ground,5900,2100,5950,2150
ground,5950,2100,6000,2150
ground,6000,2100,6050,2150
ground,6050,2100,6100,2150
ground,6100,2100,6150,2150
ground,6150,2100,6200,2150
ground,6200,2100,6250,2150
ground,6250,2100,6300,2150
ground,6300,2100,6350,2150
ground,6350,2100,6400,2150
ground,6400,2100,6450,2150
ground,6450,2100,6500,2150
ground,6500,2100,6550,2150
ground,6550,2100,6600,2150
ground,6600,2100,6650,2150
ground,6650,2100,6700,2150
ground,6700,2100,6750,2150
ground,6750,2100,6800,2150
ground,6800,2100,6850,2150
ground,6850,2100,6900,2150
ground,6900,2100,6950,2150
ground,6950,2100,7000,2150
ground,7000,2100,7050,2150
ground,7050,2100,7100,2150
ground,7100,2100,7150,2150
ground,7150,2100,7200,2150
ground,7200,2100,7250,2150
ground,7250,2100,7300,2150
ground,7300,2100,7350,2150
ground,7350,2100,7400,2150
ground,7400,2100,7450,2150
ground,7450,2100,7500,2150
ground,7500,2100,7550,2150
ground,7550,2100,7600,2150
ground,7600,2100,7650,2150
ground,7650,2100,7700,2150
ground,7700,2100,7750,2150
ground,7750,2100,7800,2150
ground,7800,2100,7850,2150
ground,7850,2100,7900,2150
ground,7900,2100,7950,2150
ground,7950,2100,8000,2150
ground,8000,2100,8050,2150
ground,8050,2100,8100,2150
ground,8100,2100,8150,2150
ground,8150,2100,8200,2150
ground,8200,2100,8250,2150
ground,8250,2100,8300,2150
ground,8300,2100,8350,2150
ground,8350,2100,8400,2150
ground,8400,2100,8450,2150
ground,8450,2100,8500,2150
ground,8500,2100,8550,2150
ground,8550,2100,8600,2150
ground,8600,2100,8650,2150
ground,8650,2100,8700,2150
ground,8700,2100,8750,2150
ground,8750,2100,8800,2150
ground,8800,2100,8850,2150
ground,8850,2100,8900,2150
ground,8900,2100,8950,2150
ground,8950,2100,9000,2150
ground,9000,2100,9050,2150
ground,9050,2100,9100,2150
ground,9100,2100,9150,2150
ground,9150,2100,9200,2150
ground,9200,2100,9250,2150
ground,9250,2100,9300,2150
ground,9300,2100,9350,2150
ground,9350,2100,9400,2150
ground,9400,2100,9450,2150
ground,9450,2100,9500,2150
ground,9500,2100,9550,2150
ground,9550,2100,9600,2150
ground,9600,2100,9650,2150
ground,9650,2100,9700,2150
ground,9700,2100,9750,2150
ground,9750,2100,9800,2150
ground,9800,2100,9850,2150
ground,9850,2100,9900,2150
ground,9900,2100,9950,2150
ground,9950,2100,10000,2150
ground,10000,2100,10050,2150
ground,10050,2100,10100,2150
ground,10100,2100,10150,2150
ground,10150,2100,10200,2150
ground,10200,2100,10250,2150
ground,10250,2100,10300,2150
ground,10300,2100,10350,2150
ground,10350,2100,10400,2150
ground,10400,2100,10450,2150
ground,10450,2100,10500,2150
ground,10500,2100,10550,2150
ground,10550,2100,10600,2150
ground,10600,2100,10650,2150
ground,10650,2100,10700,2150
ground,10700,2100,10750,2150
ground,10750,2100,10800,2150
ground,10800,2100,10850,2150
ground,10850,2100,10900,2150
ground,10900,2100,10950,2150
ground,10950,2100,11000,2150
ground,11000,2100,11050,2150
ground,11050,2100,11100,2150
ground,11100,2100,11150,2150
ground,11150,2100,11200,2150
ground,11200,2100,11250,2150
ground,11250,2100,11300,2150
ground,11300,2100,11350,2150
ground,11350,2100,11400,2150
ground,11400,2100,11450,2150
ground,11450,2100,11500,2150
ground,11500,2100,11550,2150
ground,11550,2100,11600,2150
ground,11600,2100,11650,2150
ground,11650,2100,11700,2150
ground,11700,2100,11750,2150
ground,11750,2100,11800,2150
ground,11800,2100,11850,2150
ground,11850,2100,11900,2150
ground,11900,2100,11950,2150
ground,11950,2100,12000,2150
ground,12000,2100,12050,2150
ground,12050,2100,12100,2150
ground,12100,2100,12150,2150
ground,12150,2100,12200,2150
ground,12200,2100,12250,2150
ground,12250,2100,12300,2150
ground,12300,2100,12350,2150
ground,12350,2100,12400,2150
ground,12400,2100,12450,2150
ground,12450,2100,12500,2150
ground,12500,2100,12550,2150
ground,12550,2100,12600,2150
ground,12600,2100,12650,2150
ground,12650,2100,12700,2150
ground,12700,2100,12750,2150
ground,12750,2100,12800,2150
ground,1900,2050,1950,2100
ground,1950,2050,2000,2100
ground,2000,2050,2050,2100
ground,2050,2050,2100,2100
ground,2100,2050,2150,2100
ground,2000,2000,2050,2050
ground,1850,1900,1900,1950
ground,1850,1950,1900,2000
ground,1850,2000,1900,2050
ground,1900,1950,1950,2000
ground,1900,2000,1950,2050
ground,1950,1950,2000,2000
ground,1950,2000,2000,2050
ground,1750,1850,1800,1900
ground,1750,1900,1800,1950
ground,1750,1950,1800,2000
ground,1750,2000,1800,2050
ground,1800,1850,1850,1900
ground,1800,1900,1850,1950
ground,1800,1950,1850,2000
ground,1800,2000,1850,2050
ground,1500,2000,1550,2050
ground,1550,2000,1600,2050
ground,1600,2000,1650,2050
ground,1650,2000,1700,2050
ground,1700,1850,1750,1900
ground,1700,1900,1750,1950
ground,1700,1950,1750,2000
ground,1700,2000,1750,2050
ground,1650,1850,1700,1900
ground,1650,1900,1700,1950
ground,1650,1950,1700,2000
ground,1600,1800,1650,1850
ground,1600,1850,1650,1900
ground,1600,1900,1650,1950
ground,1600,1950,1650,2000
ground,1550,1800,1600,1850
ground,1550,1850,1600,1900
ground,1550,1900,1600,1950
ground,1550,1950,1600,2000
ground,1400,1950,1450,2000
ground,1450,1950,1500,2000
ground,1500,1750,1550,1800
ground,1500,1800,1550,1850
ground,1500,1850,1550,1900
ground,1500,1900,1550,1950
ground,1500,1950,1550,2000
ground,1450,1700,1500,1750
ground,1450,1750,1500,1800
ground,1450,1800,1500,1850
ground,1450,1850,1500,1900
ground,1450,1900,1500,1950
ground,1400,1900,1450,1950
ground,1150,1700,1200,1750
ground,650,1400,700,1450
ground,650,1450,700,1500
ground,700,1400,750,1450
ground,700,1450,750,1500
ground,750,1450,800,1500
ground,750,1500,800,1550
ground,800,1450,850,1500
ground,800,1500,850,1550
ground,850,1450,900,1500
ground,850,1500,900,1550
ground,900,1500,950,1550
ground,950,1500,1000,1550
ground,1000,1500,1050,1550
ground,1000,1550,1050,1600
ground,1050,1550,1100,1600
ground,1100,1550,1150,1600
ground,1150,1550,1200,1600
ground,1150,1600,1200,1650
ground,1150,1650,1200,1700
ground,1200,1550,1250,1600
ground,1200,1600,1250,1650
ground,1200,1650,1250,1700
ground,1200,1700,1250,1750
ground,1250,1650,1300,1700
ground,1250,1700,1300,1750
ground,1300,1650,1350,1700
ground,1300,1700,1350,1750
ground,1350,1700,1400,1750
ground,1400,1700,1450,1750
ground,1400,1750,1450,1800
ground,1400,1800,1450,1850
ground,1400,1850,1450,1900
ground,1150,1750,1200,1800
ground,1200,1750,1250,1800
ground,1250,1750,1300,1800
ground,1300,1750,1350,1800
ground,1350,1750,1400,1800
ground,1350,1800,1400,1850
ground,1350,1850,1400,1900
ground,1350,1900,1400,1950
ground,1350,1950,1400,2000
ground,1350,2000,1400,2050
ground,1150,1800,1200,1850
ground,1200,1800,1250,1850
ground,1250,1800,1300,1850
ground,1300,1800,1350,1850
ground,1150,1850,1200,1900
ground,1200,1850,1250,1900
ground,1250,1850,1300,1900
ground,1300,1850,1350,1900
ground,1300,1900,1350,1950
ground,1300,1950,1350,2000
ground,1300,2000,1350,2050
ground,1300,2050,1350,2100
ground,1250,1900,1300,1950
ground,1250,1950,1300,2000
ground,1250,2000,1300,2050
ground,1250,2050,1300,2100
ground,1250,2100,1300,2150
ground,1000,2100,1050,2150
ground,1050,2100,1100,2150
ground,1100,2100,1150,2150
ground,1150,1900,1200,1950
ground,1150,1950,1200,2000
ground,1150,2000,1200,2050
ground,1150,2050,1200,2100
ground,1150,2100,1200,2150
ground,1200,1900,1250,1950
ground,1200,1950,1250,2000
ground,1200,2000,1250,2050
ground,1200,2050,1250,2100
ground,1200,2100,1250,2150
ground,900,2050,950,2100
ground,950,2050,1000,2100
ground,1000,2050,1050,2100
ground,1050,1850,1100,1900
ground,1050,1900,1100,1950
ground,1050,1950,1100,2000
ground,1050,2000,1100,2050
ground,1050,2050,1100,2100
ground,1100,1850,1150,1900
ground,1100,1900,1150,1950
ground,1100,1950,1150,2000
ground,1100,2000,1150,2050
ground,1100,2050,1150,2100
ground,1000,1850,1050,1900
ground,1000,1900,1050,1950
ground,1000,1950,1050,2000
ground,1000,2000,1050,2050
ground,900,1850,950,1900
ground,900,1900,950,1950
ground,900,1950,950,2000
ground,900,2000,950,2050
ground,950,1850,1000,1900
ground,950,1900,1000,1950
ground,950,1950,1000,2000
ground,950,2000,1000,2050
ground,800,1850,850,1900
ground,800,1900,850,1950
ground,800,1950,850,2000
ground,800,2000,850,2050
ground,850,1850,900,1900
ground,850,1900,900,1950
ground,850,1950,900,2000
ground,850,2000,900,2050
ground,550,2000,600,2050
ground,600,2000,650,2050
ground,650,2000,700,2050
ground,700,2000,750,2050
ground,750,1850,800,1900
ground,750,1900,800,1950
ground,750,1950,800,2000
ground,750,2000,800,2050
ground,700,1850,750,1900
ground,700,1900,750,1950
ground,700,1950,750,2000
ground,650,1900,700,1950
ground,650,1950,700,2000
ground,550,1950,600,2000
ground,600,1950,650,2000
ground,0,1200,50,1250
ground,0,1250,50,1300
ground,0,1300,50,1350
ground,0,1350,50,1400
ground,50,1200,100,1250
ground,50,1250,100,1300
ground,100,1250,150,1300
ground,150,1250,200,1300
ground,200,1250,250,1300
ground,50,1300,100,1350
ground,50,1350,100,1400
ground,100,1300,150,1350
ground,100,1350,150,1400
ground,150,1300,200,1350
ground,150,1350,200,1400
ground,200,1300,250,1350
ground,200,1350,250,1400
ground,250,1300,300,1350
ground,0,1400,50,1450
ground,0,1450,50,1500
ground,0,1500,50,1550
ground,0,1550,50,1600
ground,0,1600,50,1650
ground,50,1400,100,1450
ground,50,1450,100,1500
ground,50,1500,100,1550
ground,50,1550,100,1600
ground,50,1600,100,1650
ground,100,1400,150,1450
ground,100,1450,150,1500
ground,100,1500,150,1550
ground,100,1550,150,1600
ground,100,1600,150,1650
ground,150,1400,200,1450
ground,150,1450,200,1500
ground,150,1500,200,1550
ground,200,1400,250,1450
ground,200,1450,250,1500
ground,0,1900,50,1950
ground,0,1950,50,2000
ground,0,2000,50,2050
ground,0,2050,50,2100
ground,0,2100,50,2150
ground,50,1950,100,2000
ground,50,2000,100,2050
ground,50,2050,100,2100
ground,50,2100,100,2150
ground,100,2100,150,2150
ground,150,2100,200,2150
ground,200,2100,250,2150
ground,250,2100,300,2150
ground,100,2050,150,2100
ground,150,2050,200,2100
ground,200,2050,250,2100
ground,250,2050,300,2100
ground,300,2050,350,2100
ground,100,1950,150,2000
ground,100,2000,150,2050
ground,150,1950,200,2000
ground,150,2000,200,2050
ground,200,1950,250,2000
ground,200,2000,250,2050
ground,250,1950,300,2000
ground,250,2000,300,2050
ground,300,2000,350,2050
ground,350,2000,400,2050
ground,300,1950,350,2000
ground,350,1950,400,2000
ground,400,1950,450,2000
ground,450,1950,500,2000
ground,500,1950,550,2000
ground,600,1900,650,1950
ground,600,1850,650,1900
ground,650,1850,700,1900
ground,650,1500,700,1550
ground,650,1550,700,1600
ground,700,1500,750,1550
ground,700,1550,750,1600
ground,450,1650,500,1700
ground,150,1550,200,1600
ground,150,1600,200,1650
ground,200,1500,250,1550
ground,200,1550,250,1600
ground,200,1600,250,1650
ground,250,1600,300,1650
ground,300,1600,350,1650
ground,300,1650,350,1700
ground,350,1600,400,1650
ground,350,1650,400,1700
ground,400,1650,450,1700
ground,250,1350,300,1400
ground,250,1400,300,1450
ground,250,1450,300,1500
ground,250,1500,300,1550
ground,250,1550,300,1600
ground,300,1500,350,1550
ground,300,1550,350,1600
ground,300,1300,350,1350
ground,300,1350,350,1400
ground,300,1400,350,1450
ground,300,1450,350,1500
ground,350,1300,400,1350
ground,350,1350,400,1400
ground,350,1400,400,1450
ground,350,1450,400,1500
ground,350,1500,400,1550
ground,350,1550,400,1600
ground,400,1350,450,1400
ground,450,1350,500,1400
ground,500,1350,550,1400
ground,400,1400,450,1450
ground,400,1450,450,1500
ground,400,1500,450,1550
ground,400,1550,450,1600
ground,400,1600,450,1650
ground,450,1400,500,1450
ground,450,1450,500,1500
ground,450,1500,500,1550
ground,450,1550,500,1600
ground,450,1600,500,1650
ground,500,1400,550,1450
ground,500,1450,550,1500
ground,500,1500,550,1550
ground,500,1550,550,1600
ground,550,1400,600,1450
ground,550,1450,600,1500
ground,550,1500,600,1550
